snr,realization,L_true,epsilon_true,MEWT_true,L_retrieved,epsilon_retrieved,MEWT_retrieved
200.0,7,0.175,0.7,0.1224999999999999,0.1906252819031124,0.702999802325728,0.1340095354961742
200.0,7,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7174881726542476,0.14349763453084952
200.0,7,0.175,0.8,0.1399999999999999,0.1758391545430118,0.8156632825516565,0.14342554199566104
200.0,7,0.2,0.8,0.16,0.19999999999699286,0.8007922016909311,0.16015844033577814
200.0,8,0.0,0.0,0.0,0.0017571041525611345,0.43475430804548065,0.0007639086000105567
200.0,8,0.025,0.1,0.0025,0.0011299911532106986,0.8016689285413852,0.0009058787970556649
200.0,8,0.025,0.2,0.005,0.1999999999994102,0.08578887711132203,0.01715777542221381
200.0,8,0.05,0.2,0.01,0.19999999999998913,0.12483319354494263,0.02496663870898717
200.0,8,0.025,0.3,0.0075,0.06664722563556376,0.1943760455723301,0.012954624167407707
200.0,8,0.05,0.3,0.015,0.046411881800813806,0.31004710806303715,0.014389869732105825
200.0,8,0.075,0.3,0.0225,0.0645667435592041,0.2840032870977974,0.0183371674080145
200.0,8,0.1,0.3,0.03,0.1568592029252445,0.31196207086404004,0.04893412177864196
200.0,8,0.025,0.4,0.01,0.029784826320834172,0.39059611930432203,0.011633837575071056
200.0,8,0.05,0.4,0.02,0.04195803771698486,0.3621767134636408,0.015196224203721057
200.0,8,0.075,0.4,0.03,0.16896340469385607,0.3369027972988338,0.05692424368249502
200.0,8,0.1,0.4,0.04,0.11809385257329162,0.41422028689603857,0.04891686949356734
200.0,8,0.025,0.5,0.0125,0.025053492624938542,0.49576250699213575,0.012420582312648516
200.0,8,0.05,0.5,0.025,0.049057556458479624,0.5407470100076389,0.026527726973203793
200.0,8,0.075,0.5,0.0375,0.0859592925848442,0.4965705452547278,0.04268485278856676
200.0,8,0.1,0.5,0.05,0.12853253395148015,0.5169856630195053,0.06644947728448304
200.0,8,0.125,0.5,0.0625,0.14648207908615674,0.5019608615746929,0.07352827062333954
200.0,8,0.15,0.5,0.075,0.174680874392871,0.4877087111389394,0.08519338411077007
200.0,8,0.175,0.5,0.0875,0.18400431527287125,0.5336900590736678,0.09820127388778846
200.0,8,0.2,0.5,0.1,0.19999999999991447,0.5088829976985816,0.10177659953967279
200.0,8,0.025,0.6,0.015,0.023580723462851512,0.6406243574797411,0.015106385817296706
200.0,8,0.05,0.6,0.03,0.05384848954749771,0.5910598201072751,0.03182767854499248
200.0,8,0.075,0.6,0.045,0.07138817396305737,0.6189932667847954,0.04418879901119415
200.0,8,0.1,0.6,0.06,0.12118082821668015,0.5901020373041985,0.07150905361287306
200.0,8,0.125,0.6,0.075,0.13742424307385692,0.5932019510634039,0.08152032911482339
200.0,8,0.15,0.6,0.09,0.1775157971648307,0.6139956621456888,0.10899392942154001
200.0,8,0.175,0.6,0.105,0.19999999918131325,0.5718067259756857,0.11436134472700656
200.0,8,0.2,0.6,0.12,0.19999999999999998,0.5776222333129675,0.11552444666259348
200.0,8,0.025,0.7,0.0174999999999999,0.022459555818353127,0.7226639025530309,0.016230710257298702
200.0,8,0.05,0.7,0.0349999999999999,0.05000561998035589,0.6978087443961665,0.034894358891243996
200.0,8,0.075,0.7,0.0525,0.07119300878628267,0.717961201331975,0.05111381811463736
200.0,8,0.1,0.7,0.0699999999999999,0.10568404180589569,0.7151139353597976,0.07557613104054343
200.0,8,0.125,0.7,0.0875,0.1295521185202348,0.7069049654596827,0.0915810358677753
200.0,8,0.15,0.7,0.105,0.15480674086075055,0.7278068651220974,0.11266940876563175
200.0,8,0.175,0.7,0.1224999999999999,0.18923816970248528,0.6902521397245386,0.1306220515546958
200.0,8,0.2,0.7,0.1399999999999999,0.1999999999988709,0.7129777802146063,0.14259555604211624
200.0,8,0.175,0.8,0.1399999999999999,0.19016913250982256,0.8177972068169286,0.15551978538933126
200.0,8,0.2,0.8,0.16,0.19999999999999998,0.8103635089937876,0.16207270179875752
200.0,9,0.0,0.0,0.0,0.0010000037856545125,0.0010000666591347073,1.0000704450415684e-06
200.0,9,0.025,0.1,0.0025,0.0010000000000000002,0.9999999999302772,0.0009999999999302774
200.0,9,0.025,0.2,0.005,0.014762415550200756,0.3222284118789856,0.004756869718238831
200.0,9,0.05,0.2,0.01,0.036952186151341986,0.25157929422887737,0.009296404912168713
200.0,9,0.025,0.3,0.0075,0.013528593235949009,0.39153348332454035,0.0052968972341519305
200.0,9,0.05,0.3,0.015,0.04165409661043217,0.33286933682172426,0.013865371514622589
200.0,9,0.075,0.3,0.0225,0.12648897106491153,0.2388227009945164,0.030208437715739403
200.0,9,0.1,0.3,0.03,0.1532342254846414,0.2807127599757768,0.043014802358544206
200.0,9,0.025,0.4,0.01,0.014063308721038581,0.3757623423623109,0.005284461826381772
200.0,9,0.05,0.4,0.02,0.07665073845586974,0.3671036730157611,0.02813876762652023
200.0,9,0.075,0.4,0.03,0.11756261274470951,0.3757354256041596,0.04417243833477043
200.0,9,0.1,0.4,0.04,0.1244431006546958,0.35370957577851836,0.04401671634113591
200.0,9,0.025,0.5,0.0125,0.02263029196817851,0.538791703566905,0.012193013561751346
200.0,9,0.05,0.5,0.025,0.051691121165932045,0.5250138796453495,0.027138556066543827
200.0,9,0.075,0.5,0.0375,0.07344214982028939,0.4995826780323445,0.036690425887672844
200.0,9,0.1,0.5,0.05,0.12921986467718394,0.4756743876108545,0.06146657999747696
200.0,9,0.125,0.5,0.0625,0.12156042055180435,0.5233357657881051,0.06361691577900265
200.0,9,0.15,0.5,0.075,0.19999999999993873,0.47391320037183776,0.09478264007433851
200.0,9,0.175,0.5,0.0875,0.19999999999999987,0.5061697873340636,0.10123395746681266
200.0,9,0.2,0.5,0.1,0.19999999999912127,0.5401692428485858,0.1080338485692425
200.0,9,0.025,0.6,0.015,0.023875440733380323,0.6054470157394122,0.014455314341488319
200.0,9,0.05,0.6,0.03,0.04617292843383573,0.5955408738798338,0.02749786614907756
200.0,9,0.075,0.6,0.045,0.07798580964004706,0.5416799602397809,0.04224335026508782
200.0,9,0.1,0.6,0.06,0.12617963852904637,0.6048233315432245,0.07631638934805765
200.0,9,0.125,0.6,0.075,0.12404608613006371,0.5988987696055573,0.07429104835768015
200.0,9,0.15,0.6,0.09,0.17125535586899476,0.6051615489700879,0.1036371564271045
200.0,9,0.175,0.6,0.105,0.1904766041322875,0.6096209344531549,0.11611852540258878
200.0,9,0.2,0.6,0.12,0.19999999999999998,0.5925697573965079,0.11851395147930156
200.0,9,0.025,0.7,0.0174999999999999,0.02286584472453599,0.6870333239033914,0.015709597304956788
200.0,9,0.05,0.7,0.0349999999999999,0.04649311784629222,0.665418599254341,0.03093738535224677
200.0,9,0.075,0.7,0.0525,0.08440985920468098,0.6772160059356401,0.057163707712183785
200.0,9,0.1,0.7,0.0699999999999999,0.11844257082525002,0.6859071504515697,0.08124060624690546
200.0,9,0.125,0.7,0.0875,0.15143598496724384,0.723030131492597,0.10949278012357726
200.0,9,0.15,0.7,0.105,0.15381104239980684,0.6839931484737889,0.10520569916107932
200.0,9,0.175,0.7,0.1224999999999999,0.1755761396473901,0.7384486346077094,0.12965396059230774
200.0,9,0.2,0.7,0.1399999999999999,0.19999999999999996,0.7480365303353229,0.14960730606706454
200.0,9,0.175,0.8,0.1399999999999999,0.1767560693760946,0.8041986125070858,0.14214698574446147
200.0,9,0.2,0.8,0.16,0.19999999999999998,0.8105201155767624,0.16210402311535246
200.0,10,0.0,0.0,0.0,0.003591862090149834,0.16550675768964,0.0005944774486090325
200.0,10,0.025,0.1,0.0025,0.004500766711736754,0.016665631134439602,7.50081178399694e-05
200.0,10,0.025,0.2,0.005,0.0268230927934125,0.2739349353128596,0.007347782189254284
200.0,10,0.05,0.2,0.01,0.07878644112943665,0.16508059711314238,0.013006112746066842
200.0,10,0.025,0.3,0.0075,0.012989565360689558,0.28471253891872284,0.0036982921332926197
200.0,10,0.05,0.3,0.015,0.06960328397887885,0.22329070578952276,0.01554176640491244
200.0,10,0.075,0.3,0.0225,0.046958638744553055,0.340452219209927,0.015987172771660348
200.0,10,0.1,0.3,0.03,0.15262420317077594,0.2506156771160825,0.03825001802194656
200.0,10,0.025,0.4,0.01,0.018942737400801414,0.46137115892406516,0.008739632707801983
200.0,10,0.05,0.4,0.02,0.04257674606150528,0.4221318554339383,0.017973000813282847
200.0,10,0.075,0.4,0.03,0.07499785654430609,0.4037612664648191,0.030281229540475844
200.0,10,0.1,0.4,0.04,0.15992658173912275,0.37520349124353103,0.060005011811162794
200.0,10,0.025,0.5,0.0125,0.022308153652793355,0.5577530174713462,0.012442440014059928
200.0,10,0.05,0.5,0.025,0.038196600883222166,0.5256474649701417,0.020077946424742008
200.0,10,0.075,0.5,0.0375,0.07447994804154025,0.49571057234801674,0.036920497672122465
200.0,10,0.1,0.5,0.05,0.08767980294208605,0.5304840259767549,0.046512734861566325
200.0,10,0.125,0.5,0.0625,0.13051422422211637,0.5412106259243665,0.07063568498328472
200.0,10,0.15,0.5,0.075,0.16385567179165153,0.5332418103544955,0.0873746950630323
200.0,10,0.175,0.5,0.0875,0.17312815083652075,0.5446628445139573,0.09429647110006084
200.0,10,0.2,0.5,0.1,0.19999999999985701,0.5090572675805602,0.10181145351603926
200.0,10,0.025,0.6,0.015,0.017910616270981988,0.6575624065692921,0.011777347938286036
200.0,10,0.05,0.6,0.03,0.045477386784815915,0.625836193567313,0.028461394638797616
200.0,10,0.075,0.6,0.045,0.08002786965666096,0.602073332611709,0.048182646186001335
200.0,10,0.1,0.6,0.06,0.10467779225543099,0.5786631863345921,0.06057318480499819
200.0,10,0.125,0.6,0.075,0.15578449671318326,0.590035636530612,0.09191840467976412
200.0,10,0.15,0.6,0.09,0.1676270343906288,0.5864913704948882,0.09831180913175364
200.0,10,0.175,0.6,0.105,0.189377428920943,0.5972733491941565,0.11311009123338994
200.0,10,0.2,0.6,0.12,0.19999999999999934,0.6152992139147235,0.12305984278294431
200.0,10,0.025,0.7,0.0174999999999999,0.026671539471640252,0.6961597973511829,0.018567653513621156
200.0,10,0.05,0.7,0.0349999999999999,0.049598191733377935,0.706406672252739,0.03503649357212882
200.0,10,0.075,0.7,0.0525,0.08401535751854822,0.715036456818449,0.06007404355839795
200.0,10,0.1,0.7,0.0699999999999999,0.1021664970975183,0.689930500396388,0.07048778246623692
200.0,10,0.125,0.7,0.0875,0.13914251025737542,0.7031526711760524,0.0978384277616148
200.0,10,0.15,0.7,0.105,0.17660224933574828,0.7137699225388706,0.12605337382856738
200.0,10,0.175,0.7,0.1224999999999999,0.1818350712871903,0.7197072637873804,0.13086802161668698
200.0,10,0.2,0.7,0.1399999999999999,0.19313605268882292,0.7111005492515001,0.13733915314728865
200.0,10,0.175,0.8,0.1399999999999999,0.18062875124540714,0.805652590227513,0.14552402131042338
200.0,10,0.2,0.8,0.16,0.19999999999996254,0.7947085538952451,0.15894171077901925
200.0,11,0.0,0.0,0.0,0.0010000000000033287,0.0010000010788664612,1.00000107886979e-06
200.0,11,0.025,0.1,0.0025,0.0010000005529746873,0.7806380458679071,0.0007806384775409864
200.0,11,0.025,0.2,0.005,0.19999999999999965,0.09627103513112033,0.019254207026224032
200.0,11,0.05,0.2,0.01,0.19999999995704262,0.06510865933303828,0.013021731863810759
200.0,11,0.025,0.3,0.0075,0.017582532911549684,0.3406923489875048,0.005990234438785973
200.0,11,0.05,0.3,0.015,0.08516103940115319,0.2544724055992826,0.02167113455974674
200.0,11,0.075,0.3,0.0225,0.09405658945693196,0.276905384882978,0.026044776104351994
200.0,11,0.1,0.3,0.03,0.11465123474986187,0.2680152238025312,0.03072827634072077
200.0,11,0.025,0.4,0.01,0.026214078970489583,0.386104637988225,0.010121377471095622
200.0,11,0.05,0.4,0.02,0.07650513548472221,0.4267638972956988,0.03264962978259551
200.0,11,0.075,0.4,0.03,0.07995666218127476,0.40652692796342177,0.032504536246762736
200.0,11,0.1,0.4,0.04,0.1474982492184225,0.36906104714365245,0.05443585830840642
200.0,11,0.025,0.5,0.0125,0.032463212832209896,0.5341917253332265,0.017341579672697942
200.0,11,0.05,0.5,0.025,0.059058804828462146,0.522180106609512,0.030839333001556724
200.0,11,0.075,0.5,0.0375,0.08193938298651784,0.5039734562911834,0.04129527405008239
200.0,11,0.1,0.5,0.05,0.12819484426703096,0.4583020062558108,0.05875195431923151
200.0,11,0.125,0.5,0.0625,0.14015865158368135,0.4973636963608983,0.06970982502861903
200.0,11,0.15,0.5,0.075,0.17129854174228834,0.5561178173960426,0.09526217115684629
200.0,11,0.175,0.5,0.0875,0.1858708676523605,0.4893242637964877,0.0909511254752057
200.0,11,0.2,0.5,0.1,0.16805946057477883,0.5229348914168915,0.08788415576725334
200.0,11,0.025,0.6,0.015,0.02648000693858669,0.5954392671148333,0.01576723592470776
200.0,11,0.05,0.6,0.03,0.04786180549009648,0.622968601727408,0.02981640204231458
200.0,11,0.075,0.6,0.045,0.07730075706412026,0.6088692773160079,0.0470660560896112
200.0,11,0.1,0.6,0.06,0.09177862414161508,0.6451823416378056,0.05921394763598326
200.0,11,0.125,0.6,0.075,0.14058172784831333,0.614787026703294,0.08642782247267622
200.0,11,0.15,0.6,0.09,0.15964818834298053,0.6119382560285919,0.09769483395272767
200.0,11,0.175,0.6,0.105,0.19025489369101548,0.6160274883417344,0.11720224430519995
200.0,11,0.2,0.6,0.12,0.19794256705002405,0.5853545435658896,0.11586658098782732
200.0,11,0.025,0.7,0.0174999999999999,0.02272215192662831,0.6993142856337102,0.01588992544263071
200.0,11,0.05,0.7,0.0349999999999999,0.050089749572613376,0.69414116124759,0.03476935693493482
200.0,11,0.075,0.7,0.0525,0.0801623491278584,0.6727094649819029,0.05392597099349413
200.0,11,0.1,0.7,0.0699999999999999,0.09833888855693135,0.7369482799550138,0.07247067477471834
200.0,11,0.125,0.7,0.0875,0.13329003884679033,0.6875654264914619,0.09164562240675692
200.0,11,0.15,0.7,0.105,0.1637225845374733,0.7075903316337777,0.11584851788880994
200.0,11,0.175,0.7,0.1224999999999999,0.16825397729015068,0.7187545538043639,0.12093331237299183
200.0,11,0.2,0.7,0.1399999999999999,0.19999999999998758,0.7107118078587303,0.14214236157173724
200.0,11,0.175,0.8,0.1399999999999999,0.18092104893815567,0.7983193770064524,0.14443277907566232
200.0,11,0.2,0.8,0.16,0.19999999999999998,0.7973886707847546,0.1594777341569509
200.0,12,0.0,0.0,0.0,0.0010000018669093253,0.0010003924648344016,1.0003943324764232e-06
200.0,12,0.025,0.1,0.0025,0.004296058142486586,0.2811778953784367,0.0012079565869277742
200.0,12,0.025,0.2,0.005,0.0171153910506073,0.27643947824653387,0.004731369772015277
200.0,12,0.05,0.2,0.01,0.1720850061704337,0.1322522597585597,0.02275863093660555
200.0,12,0.025,0.3,0.0075,0.01914768439643439,0.37732020014153467,0.007224808108709565
200.0,12,0.05,0.3,0.015,0.06180384254725913,0.30361358273916095,0.018764486062820336
200.0,12,0.075,0.3,0.0225,0.1258171980009787,0.29385318118861087,0.03697178388082493
200.0,12,0.1,0.3,0.03,0.10668105809063629,0.32885441019938577,0.03508253643784261
200.0,12,0.025,0.4,0.01,0.017747718662265696,0.3680824077127017,0.0065326230166144065
200.0,12,0.05,0.4,0.02,0.05090398224124048,0.4903740768940558,0.02496199330177971
200.0,12,0.075,0.4,0.03,0.12082540882429747,0.40412840188582827,0.04882897937536519
200.0,12,0.1,0.4,0.04,0.13423058105637767,0.3429132264936194,0.04602944164415577
200.0,12,0.025,0.5,0.0125,0.021230195928847635,0.5165907260385767,0.010967322328824634
200.0,12,0.05,0.5,0.025,0.04383896086604924,0.5518251478813236,0.02419144106287118
200.0,12,0.075,0.5,0.0375,0.0714604148923902,0.5343248834292214,0.03818307785718019
200.0,12,0.1,0.5,0.05,0.10864497008573704,0.5052942066554589,0.054897673966578554
200.0,12,0.125,0.5,0.0625,0.12270207066657873,0.5170220535516983,0.06343967655108014
200.0,12,0.15,0.5,0.075,0.16731015538909136,0.514604543586247,0.08609856615134742
200.0,12,0.175,0.5,0.0875,0.1852158983885857,0.4876963196549771,0.09032911198570345
200.0,12,0.2,0.5,0.1,0.19999999999999998,0.5300162684953779,0.10600325369907557
200.0,12,0.025,0.6,0.015,0.02655472009995647,0.621073086247186,0.01649242196691015
200.0,12,0.05,0.6,0.03,0.04758038788055224,0.5730267312791703,0.027264834140187894
200.0,12,0.075,0.6,0.045,0.07174455855281046,0.6489404762498202,0.046557947995593936
200.0,12,0.1,0.6,0.06,0.09346862295252734,0.6152223445216355,0.05750398535206262
200.0,12,0.125,0.6,0.075,0.1255270294462466,0.5897172396400907,0.07402545330526093
200.0,12,0.15,0.6,0.09,0.15840104458155538,0.5969192760245675,0.09455263685315728
200.0,12,0.175,0.6,0.105,0.1705086000587107,0.5971020103628158,0.10181102787920551
200.0,12,0.2,0.6,0.12,0.19999999999999998,0.6366874321817613,0.12733748643635223
200.0,12,0.025,0.7,0.0174999999999999,0.026098749363366366,0.7141825242031463,0.01863927069887425
200.0,12,0.05,0.7,0.0349999999999999,0.04656004046977858,0.7266784606146502,0.03383417853473451
200.0,12,0.075,0.7,0.0525,0.07262199194380589,0.7396181650574275,0.053712544424293
200.0,12,0.1,0.7,0.0699999999999999,0.11579148241684835,0.7016833680340364,0.08124895737190806
200.0,12,0.125,0.7,0.0875,0.12647129519781966,0.7019394193645911,0.08877518751744534
200.0,12,0.15,0.7,0.105,0.15995205819883915,0.7033276661625872,0.11249870779089187
200.0,12,0.175,0.7,0.1224999999999999,0.18893184790663908,0.719866293280728,0.13600566903523056
200.0,12,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7212078571861834,0.14424157143723668
200.0,12,0.175,0.8,0.1399999999999999,0.1742125927416273,0.7969923767067995,0.13884610834140326
200.0,12,0.2,0.8,0.16,0.19825516997463075,0.7953789679511222,0.1576879924853961
200.0,13,0.0,0.0,0.0,0.0010000000000003736,0.7733343433708223,0.0007733343433711113
200.0,13,0.025,0.1,0.0025,0.025285771508826695,0.11434497686903301,0.0028913009582924422
200.0,13,0.025,0.2,0.005,0.04259888298949197,0.11135133648144258,0.004743442553496521
200.0,13,0.05,0.2,0.01,0.04999248337318086,0.20565586635476305,0.010281247479337596
200.0,13,0.025,0.3,0.0075,0.016822286016289646,0.28482394671678035,0.004791389895958121
200.0,13,0.05,0.3,0.015,0.09609604469916605,0.2817287107223523,0.027073014778613586
200.0,13,0.075,0.3,0.0225,0.12771647238966935,0.3288152993540906,0.04199513010125757
200.0,13,0.1,0.3,0.03,0.13639031085544434,0.28710332380529074,0.039158111581434896
200.0,13,0.025,0.4,0.01,0.013864081281349918,0.4860836378999923,0.006739103065379755
200.0,13,0.05,0.4,0.02,0.061581193087294504,0.4138408469669034,0.025484813104478372
200.0,13,0.075,0.4,0.03,0.048516471253481616,0.45857123238089675,0.022248258013481414
200.0,13,0.1,0.4,0.04,0.13558103359476537,0.3940394942165137,0.05342428190303349
200.0,13,0.025,0.5,0.0125,0.02575213023211474,0.31044135911908693,0.007994526309469428
200.0,13,0.05,0.5,0.025,0.053891786698307256,0.4709719756744572,0.025381521253928202
200.0,13,0.075,0.5,0.0375,0.07478652031311729,0.5405764464959187,0.04042783139665979
200.0,13,0.1,0.5,0.05,0.10758675628164066,0.5018213133705883,0.05398932733853431
200.0,13,0.125,0.5,0.0625,0.13086469897878622,0.5160888432801164,0.06753781112216241
200.0,13,0.15,0.5,0.075,0.14024982258771834,0.5623579178403754,0.07887059820791133
200.0,13,0.175,0.5,0.0875,0.19999999999999998,0.48496770133938755,0.0969935402678775
200.0,13,0.2,0.5,0.1,0.19689858440304767,0.5368984673247319,0.10571454818440565
200.0,13,0.025,0.6,0.015,0.019088724770521544,0.6509023809163729,0.012424896401789816
200.0,13,0.05,0.6,0.03,0.053675765230421515,0.6593166496861157,0.035389325701060015
200.0,13,0.075,0.6,0.045,0.08192816945890453,0.5982695423787145,0.04901512845010459
200.0,13,0.1,0.6,0.06,0.09031637190406686,0.6066779877518368,0.05479295476780581
200.0,13,0.125,0.6,0.075,0.13000305293430617,0.61619831391911,0.08010766202245626
200.0,13,0.15,0.6,0.09,0.16432982687519163,0.5780447518652625,0.0949899940001317
200.0,13,0.175,0.6,0.105,0.17293266633795829,0.6053490218690403,0.10468462041688816
200.0,13,0.2,0.6,0.12,0.19862893864325246,0.6041486781285893,0.12000141071940564
200.0,13,0.025,0.7,0.0174999999999999,0.02378202156135563,0.7252441210579333,0.017247771324246184
200.0,13,0.05,0.7,0.0349999999999999,0.05793541887630385,0.7073711796300195,0.04098184559289035
200.0,13,0.075,0.7,0.0525,0.07912677130619024,0.707311581713473,0.05596728176846166
200.0,13,0.1,0.7,0.0699999999999999,0.1126482627705581,0.6794463629052093,0.076538452427046
200.0,13,0.125,0.7,0.0875,0.13797291036587064,0.7012211444595264,0.09674952211116747
200.0,13,0.15,0.7,0.105,0.15954504796577762,0.7010475570294983,0.11184866611256253
200.0,13,0.175,0.7,0.1224999999999999,0.18959325612824354,0.6894210863902676,0.13070958861220192
